# basename,datetime,site,mode,raw_size,gz_size,7z_size
COVIS-20190202T223002-diffuseright,2019-02-02 22:30:02,Ashes,diffuseright,961745001,388301595,263456585
COVIS-20190202T225321-diffuseleft,2019-02-02 22:53:21,Ashes,diffuseleft,961744601,289430000,170062213
COVIS-20190203T000002-diffuseright,2019-02-03 00:00:02,Ashes,diffuseright,961745057,401440674,271985832
COVIS-20190203T002309-diffuseleft,2019-02-03 00:23:09,Ashes,diffuseleft,961744539,296964900,176301862
COVIS-20190203T013002-diffuseright,2019-02-03 01:30:02,Ashes,diffuseright,961744974,402414843,273714443
COVIS-20190203T015346-diffuseleft,2019-02-03 01:53:46,Ashes,diffuseleft,961744552,292106928,173976904
COVIS-20190203T030002-diffuseright,2019-02-03 03:00:02,Ashes,diffuseright,961745052,405549770,274359079
COVIS-20190203T032344-diffuseleft,2019-02-03 03:23:44,Ashes,diffuseleft,961744531,289201772,172325390
COVIS-20190203T043002-diffuseright,2019-02-03 04:30:02,Ashes,diffuseright,961745013,386287072,261519395
COVIS-20190203T045327-diffuseleft,2019-02-03 04:53:27,Ashes,diffuseleft,961744583,287821633,169971661
COVIS-20190203T060002-diffuseright,2019-02-03 06:00:02,Ashes,diffuseright,961745027,393681889,266162179
COVIS-20190203T062342-diffuseleft,2019-02-03 06:23:42,Ashes,diffuseleft,961744600,293468913,172141857
COVIS-20190203T073002-diffuseright,2019-02-03 07:30:02,Ashes,diffuseright,961744986,392680811,267139800
COVIS-20190203T075309-diffuseleft,2019-02-03 07:53:09,Ashes,diffuseleft,961744503,287289482,172098909
COVIS-20190203T090001-diffuseright,2019-02-03 09:00:01,Ashes,diffuseright,961745035,387655962,264287197
COVIS-20190203T092310-diffuseleft,2019-02-03 09:23:10,Ashes,diffuseleft,961744521,283947858,168771891
COVIS-20190203T103001-diffuseright,2019-02-03 10:30:01,Ashes,diffuseright,961745038,389118164,264779479
COVIS-20190203T105348-diffuseleft,2019-02-03 10:53:48,Ashes,diffuseleft,961744551,286437731,169961638
COVIS-20190203T120002-diffuseright,2019-02-03 12:00:02,Ashes,diffuseright,961745105,390327390,264981893
COVIS-20190203T122330-diffuseleft,2019-02-03 12:23:30,Ashes,diffuseleft,961744499,292478566,172371484
COVIS-20190203T133002-diffuseright,2019-02-03 13:30:02,Ashes,diffuseright,961745066,401433393,271175439
COVIS-20190203T135332-diffuseleft,2019-02-03 13:53:32,Ashes,diffuseleft,961744583,283105236,166515341
COVIS-20190203T150002-diffuseright,2019-02-03 15:00:02,Ashes,diffuseright,961745072,401230280,270563045
COVIS-20190203T152328-diffuseleft,2019-02-03 15:23:28,Ashes,diffuseleft,961744528,284710764,168432453
COVIS-20190203T163002-diffuseright,2019-02-03 16:30:02,Ashes,diffuseright,961745022,388112693,264832851
COVIS-20190203T165355-diffuseleft,2019-02-03 16:53:55,Ashes,diffuseleft,961744625,278018455,165469985
COVIS-20190203T180001-diffuseright,2019-02-03 18:00:01,Ashes,diffuseright,961745030,391648365,267365868
COVIS-20190203T182342-diffuseleft,2019-02-03 18:23:42,Ashes,diffuseleft,961744499,283238630,169486136
COVIS-20190203T193002-diffuseright,2019-02-03 19:30:02,Ashes,diffuseright,961745051,386652407,263215107
COVIS-20190203T195319-diffuseleft,2019-02-03 19:53:19,Ashes,diffuseleft,961744559,281814744,168549795
COVIS-20190203T210002-diffuseright,2019-02-03 21:00:02,Ashes,diffuseright,961744931,388984238,264248740
COVIS-20190203T212343-diffuseleft,2019-02-03 21:23:43,Ashes,diffuseleft,961744579,290298086,171549901
COVIS-20190203T223002-diffuseright,2019-02-03 22:30:02,Ashes,diffuseright,961745016,391746916,265161380
COVIS-20190203T225359-diffuseleft,2019-02-03 22:53:59,Ashes,diffuseleft,961744611,297251354,176792339
COVIS-20190204T000002-diffuseright,2019-02-04 00:00:02,Ashes,diffuseright,961745042,392232804,266624172
COVIS-20190204T002339-diffuseleft,2019-02-04 00:23:39,Ashes,diffuseleft,961744530,300839464,178746030
COVIS-20190204T013002-diffuseright,2019-02-04 01:30:02,Ashes,diffuseright,961745034,385817729,261451588
COVIS-20190204T015343-diffuseleft,2019-02-04 01:53:43,Ashes,diffuseleft,961744568,297719465,174789548
COVIS-20190204T030002-diffuseright,2019-02-04 03:00:02,Ashes,diffuseright,961744984,392417240,267793161
COVIS-20190204T032336-diffuseleft,2019-02-04 03:23:36,Ashes,diffuseleft,961744544,288848782,172139114
COVIS-20190204T043002-diffuseright,2019-02-04 04:30:02,Ashes,diffuseright,961744973,392264708,266565564
COVIS-20190204T045323-diffuseleft,2019-02-04 04:53:23,Ashes,diffuseleft,961744524,293016873,172936897
COVIS-20190204T060002-diffuseright,2019-02-04 06:00:02,Ashes,diffuseright,961745037,388108329,263674555
COVIS-20190204T062343-diffuseleft,2019-02-04 06:23:43,Ashes,diffuseleft,961744533,295684578,174051395
COVIS-20190204T073002-diffuseright,2019-02-04 07:30:02,Ashes,diffuseright,961745046,386991749,263095012
COVIS-20190204T075328-diffuseleft,2019-02-04 07:53:28,Ashes,diffuseleft,961744604,282700810,166698890
COVIS-20190204T090002-diffuseright,2019-02-04 09:00:02,Ashes,diffuseright,961745038,385737898,261620584
COVIS-20190204T092231-diffuseleft,2019-02-04 09:22:31,Ashes,diffuseleft,961744596,289998487,171312352
COVIS-20190204T103002-diffuseright,2019-02-04 10:30:02,Ashes,diffuseright,961744970,387413120,263372425
COVIS-20190204T105347-diffuseleft,2019-02-04 10:53:47,Ashes,diffuseleft,961744500,285019103,168075304
COVIS-20190204T120002-diffuseright,2019-02-04 12:00:02,Ashes,diffuseright,961745094,388963885,263326845
COVIS-20190204T122323-diffuseleft,2019-02-04 12:23:23,Ashes,diffuseleft,961744548,290669322,171245796
COVIS-20190204T133002-diffuseright,2019-02-04 13:30:02,Ashes,diffuseright,961745010,394327786,267784898
COVIS-20190204T135333-diffuseleft,2019-02-04 13:53:33,Ashes,diffuseleft,961744515,292901136,173821161
COVIS-20190204T150002-diffuseright,2019-02-04 15:00:02,Ashes,diffuseright,961745018,390190095,265560556
COVIS-20190204T152332-diffuseleft,2019-02-04 15:23:32,Ashes,diffuseleft,961744572,295878573,175539676
COVIS-20190204T163002-diffuseright,2019-02-04 16:30:02,Ashes,diffuseright,961745047,398929977,272310183
COVIS-20190204T165346-diffuseleft,2019-02-04 16:53:46,Ashes,diffuseleft,961744670,295073968,173425257
COVIS-20190204T180002-diffuseright,2019-02-04 18:00:02,Ashes,diffuseright,961745028,392377874,267728236
COVIS-20190204T182311-diffuseleft,2019-02-04 18:23:11,Ashes,diffuseleft,961744565,283494708,168919745
COVIS-20190204T193002-diffuseright,2019-02-04 19:30:02,Ashes,diffuseright,961744984,388211089,264226575
COVIS-20190204T195352-diffuseleft,2019-02-04 19:53:52,Ashes,diffuseleft,961744617,282603309,168170698
COVIS-20190204T210002-diffuseright,2019-02-04 21:00:02,Ashes,diffuseright,961744971,390760349,266924488
COVIS-20190204T212329-diffuseleft,2019-02-04 21:23:29,Ashes,diffuseleft,961744626,282370807,167857468
COVIS-20190204T223002-diffuseright,2019-02-04 22:30:02,Ashes,diffuseright,961745024,402889723,272738147
COVIS-20190204T225318-diffuseleft,2019-02-04 22:53:18,Ashes,diffuseleft,961744558,290000169,173544074
COVIS-20190205T000002-diffuseright,2019-02-05 00:00:02,Ashes,diffuseright,961745021,386951096,263003517
COVIS-20190205T002341-diffuseleft,2019-02-05 00:23:41,Ashes,diffuseleft,961744599,292081448,172222467
COVIS-20190205T013002-diffuseright,2019-02-05 01:30:02,Ashes,diffuseright,961745025,389839916,265786259
COVIS-20190205T015333-diffuseleft,2019-02-05 01:53:33,Ashes,diffuseleft,961744524,290195650,172868904
COVIS-20190205T030002-diffuseright,2019-02-05 03:00:02,Ashes,diffuseright,961745051,398780204,269961160
COVIS-20190205T032312-diffuseleft,2019-02-05 03:23:12,Ashes,diffuseleft,961744517,292394957,174539252
COVIS-20190205T043001-diffuseright,2019-02-05 04:30:01,Ashes,diffuseright,961745014,394977325,268754976
COVIS-20190205T045329-diffuseleft,2019-02-05 04:53:29,Ashes,diffuseleft,961744569,293909755,172626074
COVIS-20190205T060001-diffuseright,2019-02-05 06:00:01,Ashes,diffuseright,961744982,391197696,266850123
COVIS-20190205T062319-diffuseleft,2019-02-05 06:23:19,Ashes,diffuseleft,961744548,281251706,167868205
COVIS-20190205T073001-diffuseright,2019-02-05 07:30:01,Ashes,diffuseright,961745048,384801887,262099384
COVIS-20190205T075316-diffuseleft,2019-02-05 07:53:16,Ashes,diffuseleft,961744597,277658361,165417192
COVIS-20190205T090002-diffuseright,2019-02-05 09:00:02,Ashes,diffuseright,961744991,388487447,264730214
COVIS-20190205T092351-diffuseleft,2019-02-05 09:23:51,Ashes,diffuseleft,961744552,278873427,166609783
COVIS-20190205T103002-diffuseright,2019-02-05 10:30:02,Ashes,diffuseright,961745015,389940990,265498316
COVIS-20190205T105346-diffuseleft,2019-02-05 10:53:46,Ashes,diffuseleft,961744571,280045590,167115230
COVIS-20190205T120002-diffuseright,2019-02-05 12:00:02,Ashes,diffuseright,961744957,390266134,266225426
COVIS-20190205T122311-diffuseleft,2019-02-05 12:23:11,Ashes,diffuseleft,961744596,283183914,169169803
COVIS-20190205T133002-diffuseright,2019-02-05 13:30:02,Ashes,diffuseright,961744999,391653283,267660528
COVIS-20190205T135345-diffuseleft,2019-02-05 13:53:45,Ashes,diffuseleft,961744629,281746107,168395296
COVIS-20190205T150002-diffuseright,2019-02-05 15:00:02,Ashes,diffuseright,961745031,390908726,266793473
COVIS-20190205T152256-diffuseleft,2019-02-05 15:22:56,Ashes,diffuseleft,961744552,279814136,167145660
COVIS-20190205T163002-diffuseright,2019-02-05 16:30:02,Ashes,diffuseright,961744980,388832295,265112599
COVIS-20190205T165324-diffuseleft,2019-02-05 16:53:24,Ashes,diffuseleft,961744534,275832041,164237260
COVIS-20190205T180002-diffuseright,2019-02-05 18:00:02,Ashes,diffuseright,961744948,389378720,265342678
COVIS-20190205T182317-diffuseleft,2019-02-05 18:23:17,Ashes,diffuseleft,961744572,280393775,167546652
COVIS-20190205T193001-diffuseright,2019-02-05 19:30:01,Ashes,diffuseright,961745066,388150924,264089196
COVIS-20190205T195330-diffuseleft,2019-02-05 19:53:30,Ashes,diffuseleft,961744542,277228851,165259605
COVIS-20190205T210001-diffuseright,2019-02-05 21:00:01,Ashes,diffuseright,961744990,392520031,267740596
COVIS-20190205T212341-diffuseleft,2019-02-05 21:23:41,Ashes,diffuseleft,961744616,278613407,166255305
COVIS-20190205T223001-diffuseright,2019-02-05 22:30:01,Ashes,diffuseright,961745023,392344424,267946460
COVIS-20190205T225351-diffuseleft,2019-02-05 22:53:51,Ashes,diffuseleft,961744591,279304963,166948134
COVIS-20190206T000001-diffuseright,2019-02-06 00:00:01,Ashes,diffuseright,961744978,392715073,267713839
COVIS-20190206T002327-diffuseleft,2019-02-06 00:23:27,Ashes,diffuseleft,961744528,283464671,169612073
COVIS-20190206T013001-diffuseright,2019-02-06 01:30:01,Ashes,diffuseright,961744999,389942219,266267300
COVIS-20190206T015318-diffuseleft,2019-02-06 01:53:18,Ashes,diffuseleft,961744527,281155336,167709950
COVIS-20190206T030002-diffuseright,2019-02-06 03:00:02,Ashes,diffuseright,961744931,390356935,266773971
COVIS-20190206T032313-diffuseleft,2019-02-06 03:23:13,Ashes,diffuseleft,961744519,284012166,168823503
COVIS-20190206T043002-diffuseright,2019-02-06 04:30:02,Ashes,diffuseright,961745005,399926211,269179387
COVIS-20190206T045258-diffuseleft,2019-02-06 04:52:58,Ashes,diffuseleft,961744538,286494619,169414838
COVIS-20190206T060002-diffuseright,2019-02-06 06:00:02,Ashes,diffuseright,961744980,388435489,264397441
COVIS-20190206T062351-diffuseleft,2019-02-06 06:23:51,Ashes,diffuseleft,961744561,283456720,169907131
COVIS-20190206T073002-diffuseright,2019-02-06 07:30:02,Ashes,diffuseright,961744946,389860289,266012722
COVIS-20190206T075341-diffuseleft,2019-02-06 07:53:41,Ashes,diffuseleft,961744601,283999902,170108651
COVIS-20190206T090002-diffuseright,2019-02-06 09:00:02,Ashes,diffuseright,961744998,391162111,265369117
COVIS-20190206T092319-diffuseleft,2019-02-06 09:23:19,Ashes,diffuseleft,961744640,297052280,174907659
COVIS-20190206T103002-diffuseright,2019-02-06 10:30:02,Ashes,diffuseright,961745037,399999767,272233974
COVIS-20190206T105326-diffuseleft,2019-02-06 10:53:26,Ashes,diffuseleft,961744540,283337648,168198405
COVIS-20190206T120002-diffuseright,2019-02-06 12:00:02,Ashes,diffuseright,961745095,400968751,272166573
COVIS-20190206T122259-diffuseleft,2019-02-06 12:22:59,Ashes,diffuseleft,961744533,291706601,174380340
COVIS-20190206T133001-diffuseright,2019-02-06 13:30:01,Ashes,diffuseright,961745027,396562483,269426267
COVIS-20190206T135341-diffuseleft,2019-02-06 13:53:41,Ashes,diffuseleft,961744524,294783630,174418822
COVIS-20190206T150001-diffuseright,2019-02-06 15:00:01,Ashes,diffuseright,961745059,402436659,271411244
COVIS-20190206T152319-diffuseleft,2019-02-06 15:23:19,Ashes,diffuseleft,961744520,294136732,173373953
COVIS-20190206T163002-diffuseright,2019-02-06 16:30:02,Ashes,diffuseright,961745032,391808161,267309390
COVIS-20190206T165329-diffuseleft,2019-02-06 16:53:29,Ashes,diffuseleft,961744531,282206578,168845835
COVIS-20190206T180002-diffuseright,2019-02-06 18:00:02,Ashes,diffuseright,961745073,391086466,266621773
COVIS-20190206T182335-diffuseleft,2019-02-06 18:23:35,Ashes,diffuseleft,961745352,206199571,132596402
COVIS-20190206T193002-diffuseright,2019-02-06 19:30:02,Ashes,diffuseright,961744935,395386700,271848517
COVIS-20190206T194801-diffuseleft,2019-02-06 19:48:01,Ashes,diffuseleft,961744585,283893258,170189455
COVIS-20190206T210002-diffuseright,2019-02-06 21:00:02,Ashes,diffuseright,961745000,387720991,264525827
COVIS-20190206T212352-diffuseleft,2019-02-06 21:23:52,Ashes,diffuseleft,961744580,280404554,167714553
COVIS-20190206T223002-diffuseright,2019-02-06 22:30:02,Ashes,diffuseright,961745068,394543911,269358141
COVIS-20190206T225321-diffuseleft,2019-02-06 22:53:21,Ashes,diffuseleft,961744507,281011410,167987795
COVIS-20190207T000002-diffuseright,2019-02-07 00:00:02,Ashes,diffuseright,961744937,391369120,266055491
COVIS-20190207T002359-diffuseleft,2019-02-07 00:23:59,Ashes,diffuseleft,961745385,224886875,140583069
COVIS-20190207T013002-diffuseright,2019-02-07 01:30:02,Ashes,diffuseright,961744931,402780720,274606092
COVIS-20190207T014756-diffuseleft,2019-02-07 01:47:56,Ashes,diffuseleft,961744586,285132942,170082228
COVIS-20190207T030002-diffuseright,2019-02-07 03:00:02,Ashes,diffuseright,961744937,387628087,263381713
COVIS-20190207T032319-diffuseleft,2019-02-07 03:23:19,Ashes,diffuseleft,961744580,288009133,170103471
COVIS-20190207T043002-diffuseright,2019-02-07 04:30:02,Ashes,diffuseright,961745017,388748390,264775857
COVIS-20190207T045319-diffuseleft,2019-02-07 04:53:19,Ashes,diffuseleft,961744539,290355187,171440134
COVIS-20190207T060002-diffuseright,2019-02-07 06:00:02,Ashes,diffuseright,961744976,389540823,265065488
COVIS-20190207T062347-diffuseleft,2019-02-07 06:23:47,Ashes,diffuseleft,961744558,288338756,169738538
COVIS-20190207T073002-diffuseright,2019-02-07 07:30:02,Ashes,diffuseright,961745024,389485909,264450644
COVIS-20190207T075330-diffuseleft,2019-02-07 07:53:30,Ashes,diffuseleft,961744547,285128990,168526849
COVIS-20190207T090002-diffuseright,2019-02-07 09:00:02,Ashes,diffuseright,961744992,388845935,264820266
COVIS-20190207T092338-diffuseleft,2019-02-07 09:23:38,Ashes,diffuseleft,961744559,282590526,168331895
COVIS-20190207T103002-diffuseright,2019-02-07 10:30:02,Ashes,diffuseright,961745022,390339562,265616482
COVIS-20190207T105334-diffuseleft,2019-02-07 10:53:34,Ashes,diffuseleft,961744537,291437010,172367545
COVIS-20190207T120002-diffuseright,2019-02-07 12:00:02,Ashes,diffuseright,961745000,401544883,272004028
COVIS-20190207T122329-diffuseleft,2019-02-07 12:23:29,Ashes,diffuseleft,961744647,297762070,175295464
COVIS-20190207T133002-diffuseright,2019-02-07 13:30:02,Ashes,diffuseright,961744949,390614743,265727386
COVIS-20190207T135337-diffuseleft,2019-02-07 13:53:37,Ashes,diffuseleft,961744581,294959854,173391265
COVIS-20190207T150002-diffuseright,2019-02-07 15:00:02,Ashes,diffuseright,961745060,390370016,265730822
COVIS-20190207T152342-diffuseleft,2019-02-07 15:23:42,Ashes,diffuseleft,961744452,294576196,173410640
COVIS-20190207T163002-diffuseright,2019-02-07 16:30:02,Ashes,diffuseright,961745011,392307626,266460910
COVIS-20190207T165320-diffuseleft,2019-02-07 16:53:20,Ashes,diffuseleft,961744599,285706598,168906270
COVIS-20190207T180002-diffuseright,2019-02-07 18:00:02,Ashes,diffuseright,961745037,400364097,271389438
COVIS-20190207T182347-diffuseleft,2019-02-07 18:23:47,Ashes,diffuseleft,961744601,288369151,170343130
