# basename,datetime,site,mode,raw_size,7z_size
COVIS-20180913T100001-imaging1,2018-09-13 10:00:01,Ashes,imaging1,1581021284,332799924
COVIS-20180913T103001-imaging2,2018-09-13 10:30:01,Ashes,imaging2,1581021148,315354442
COVIS-20180913T110001-doppler2,2018-09-13 11:00:01,Ashes,doppler2,7500813971,800307692
COVIS-20180913T120002-diffuse2deep,2018-09-13 12:00:02,Ashes,diffuse2deep,33746738,9273921
COVIS-20180913T120240-diffuse2shallow,2018-09-13 12:02:40,Ashes,diffuse2shallow,33746761,12764069
COVIS-20180913T120407-diffuse1deep,2018-09-13 12:04:07,Ashes,diffuse1deep,33746815,9454290
COVIS-20180913T120633-diffuse1shallow,2018-09-13 12:06:33,Ashes,diffuse1shallow,33746862,12416946
COVIS-20180913T120800-diffuse3deep,2018-09-13 12:08:00,Ashes,diffuse3deep,33747000,9277078
COVIS-20180913T121026-diffuse3shallow,2018-09-13 12:10:26,Ashes,diffuse3shallow,33746853,12405570
COVIS-20180913T123002-imaging3,2018-09-13 12:30:02,Ashes,imaging3,1581020722,302918226
COVIS-20180913T130002-imaging1,2018-09-13 13:00:02,Ashes,imaging1,1581021283,337094076
COVIS-20180913T133002-imaging2,2018-09-13 13:30:02,Ashes,imaging2,1581021162,326529863
COVIS-20180913T140002-doppler2,2018-09-13 14:00:02,Ashes,doppler2,7515057534,673275636
COVIS-20180913T150002-diffuse2deep,2018-09-13 15:00:02,Ashes,diffuse2deep,33746760,9173717
COVIS-20180913T150238-diffuse2shallow,2018-09-13 15:02:38,Ashes,diffuse2shallow,33746755,12728053
COVIS-20180913T150406-diffuse1deep,2018-09-13 15:04:06,Ashes,diffuse1deep,33746824,9419298
COVIS-20180913T150632-diffuse1shallow,2018-09-13 15:06:32,Ashes,diffuse1shallow,33746881,12416357
COVIS-20180913T150758-diffuse3deep,2018-09-13 15:07:58,Ashes,diffuse3deep,33746832,9253113
COVIS-20180913T151023-diffuse3shallow,2018-09-13 15:10:23,Ashes,diffuse3shallow,32904801,12100894
COVIS-20180913T153001-imaging3,2018-09-13 15:30:01,Ashes,imaging3,1581020702,298010731
COVIS-20180913T160002-imaging1,2018-09-13 16:00:02,Ashes,imaging1,1581021283,331488937
COVIS-20180915T171504-diffuse2shallow,2018-09-15 17:15:04,Ashes,diffuse2shallow,33746807,13368321
COVIS-20180915T180001-diffuse2deep,2018-09-15 18:00:01,Ashes,diffuse2deep,32904758,9348868
COVIS-20180915T180128-diffuse2shallow,2018-09-15 18:01:28,Ashes,diffuse2shallow,33746827,13186227
COVIS-20180915T180257-diffuse1deep,2018-09-15 18:02:57,Ashes,diffuse1deep,33746834,9771416
COVIS-20180915T180530-diffuse1shallow,2018-09-15 18:05:30,Ashes,diffuse1shallow,32904839,12596374
COVIS-20180915T180659-diffuse3deep,2018-09-15 18:06:59,Ashes,diffuse3deep,32904780,9167187
COVIS-20180915T180939-diffuse3shallow,2018-09-15 18:09:39,Ashes,diffuse3shallow,33746824,12609486
COVIS-20180915T190001-imaging1,2018-09-15 19:00:01,Ashes,imaging1,1581021148,330990760
COVIS-20180915T193002-imaging2,2018-09-15 19:30:02,Ashes,imaging2,1581020841,324455516
COVIS-20180915T200002-doppler2,2018-09-15 20:00:02,Ashes,doppler2,7403363145,761331001
COVIS-20180915T210002-diffuse2deep,2018-09-15 21:00:02,Ashes,diffuse2deep,33746789,9391204
COVIS-20180915T210220-diffuse2shallow,2018-09-15 21:02:20,Ashes,diffuse2shallow,33746977,12998223
COVIS-20180915T210348-diffuse1deep,2018-09-15 21:03:48,Ashes,diffuse1deep,33746818,9673231
COVIS-20180915T210620-diffuse1shallow,2018-09-15 21:06:20,Ashes,diffuse1shallow,32904833,12286615
COVIS-20180915T210747-diffuse3deep,2018-09-15 21:07:47,Ashes,diffuse3deep,33746834,9359671
COVIS-20180915T211026-diffuse3shallow,2018-09-15 21:10:26,Ashes,diffuse3shallow,33746849,12376065
COVIS-20180915T213002-imaging3,2018-09-15 21:30:02,Ashes,imaging3,1581020712,315921120
COVIS-20180915T220002-imaging1,2018-09-15 22:00:02,Ashes,imaging1,1581021299,327371872
COVIS-20180915T223002-imaging2,2018-09-15 22:30:02,Ashes,imaging2,1581021160,309455640
COVIS-20180915T230002-doppler2,2018-09-15 23:00:02,Ashes,doppler2,7500813965,750971783
COVIS-20180916T000002-diffuse2deep,2018-09-16 00:00:02,Ashes,diffuse2deep,33746787,9259904
COVIS-20180916T000222-diffuse2shallow,2018-09-16 00:02:22,Ashes,diffuse2shallow,33746962,12887380
COVIS-20180916T000349-diffuse1deep,2018-09-16 00:03:49,Ashes,diffuse1deep,33746825,9481987
COVIS-20180916T000621-diffuse1shallow,2018-09-16 00:06:21,Ashes,diffuse1shallow,33746880,12436532
COVIS-20180916T000749-diffuse3deep,2018-09-16 00:07:49,Ashes,diffuse3deep,33746833,9242036
COVIS-20180916T001028-diffuse3shallow,2018-09-16 00:10:28,Ashes,diffuse3shallow,33746841,12218917
COVIS-20180916T003002-imaging3,2018-09-16 00:30:02,Ashes,imaging3,1581020736,310632083
COVIS-20180916T010002-imaging1,2018-09-16 01:00:02,Ashes,imaging1,1581021265,328154606
COVIS-20180916T013002-imaging2,2018-09-16 01:30:02,Ashes,imaging2,1581021168,320930145
COVIS-20180916T020002-doppler2,2018-09-16 02:00:02,Ashes,doppler2,7576614776,767307191
COVIS-20180916T030002-diffuse2deep,2018-09-16 03:00:02,Ashes,diffuse2deep,33746779,9247426
COVIS-20180916T030220-diffuse2shallow,2018-09-16 03:02:20,Ashes,diffuse2shallow,33746793,12933580
COVIS-20180916T030348-diffuse1deep,2018-09-16 03:03:48,Ashes,diffuse1deep,33746824,9487475
COVIS-20180916T030619-diffuse1shallow,2018-09-16 03:06:19,Ashes,diffuse1shallow,33746882,12574855
COVIS-20180916T030747-diffuse3deep,2018-09-16 03:07:47,Ashes,diffuse3deep,33746846,9369134
COVIS-20180916T031026-diffuse3shallow,2018-09-16 03:10:26,Ashes,diffuse3shallow,33746838,12448497
COVIS-20180916T033001-imaging3,2018-09-16 03:30:01,Ashes,imaging3,1581020731,310413686
COVIS-20180916T040001-imaging1,2018-09-16 04:00:01,Ashes,imaging1,1581021306,338091789
COVIS-20180916T043001-imaging2,2018-09-16 04:30:01,Ashes,imaging2,1581021165,327051565
COVIS-20180916T050001-doppler2,2018-09-16 05:00:01,Ashes,doppler2,7425013160,737923915
COVIS-20180916T060002-diffuse2deep,2018-09-16 06:00:02,Ashes,diffuse2deep,33746779,9509421
COVIS-20180916T060219-diffuse2shallow,2018-09-16 06:02:19,Ashes,diffuse2shallow,33746797,13230996
COVIS-20180916T060346-diffuse1deep,2018-09-16 06:03:46,Ashes,diffuse1deep,33746820,9760956
COVIS-20180916T060614-diffuse1shallow,2018-09-16 06:06:14,Ashes,diffuse1shallow,33746876,12868700
COVIS-20180916T060742-diffuse3deep,2018-09-16 06:07:42,Ashes,diffuse3deep,33746839,9381186
COVIS-20180916T061021-diffuse3shallow,2018-09-16 06:10:21,Ashes,diffuse3shallow,33746853,12444706
COVIS-20180916T063002-imaging3,2018-09-16 06:30:02,Ashes,imaging3,1581020757,306069013
COVIS-20180916T070002-imaging1,2018-09-16 07:00:02,Ashes,imaging1,1581021265,335783679
COVIS-20180916T073002-imaging2,2018-09-16 07:30:02,Ashes,imaging2,1581021153,328025363
COVIS-20180916T080002-doppler2,2018-09-16 08:00:02,Ashes,doppler2,7576614695,809573616
COVIS-20180916T090002-diffuse2deep,2018-09-16 09:00:02,Ashes,diffuse2deep,33746768,9354780
COVIS-20180916T090219-diffuse2shallow,2018-09-16 09:02:19,Ashes,diffuse2shallow,33746800,13142589
COVIS-20180916T090348-diffuse1deep,2018-09-16 09:03:48,Ashes,diffuse1deep,33746820,9622117
COVIS-20180916T090620-diffuse1shallow,2018-09-16 09:06:20,Ashes,diffuse1shallow,33746884,12544177
COVIS-20180916T090748-diffuse3deep,2018-09-16 09:07:48,Ashes,diffuse3deep,33746841,9223816
COVIS-20180916T091027-diffuse3shallow,2018-09-16 09:10:27,Ashes,diffuse3shallow,33746842,12254494
COVIS-20180916T093002-imaging3,2018-09-16 09:30:02,Ashes,imaging3,1581020716,311250850
COVIS-20180916T100001-imaging1,2018-09-16 10:00:01,Ashes,imaging1,1581021277,344225773
COVIS-20180916T103001-imaging2,2018-09-16 10:30:01,Ashes,imaging2,1581021142,328886010
COVIS-20180916T110001-doppler2,2018-09-16 11:00:01,Ashes,doppler2,7576614718,787492816
COVIS-20180916T120001-diffuse2deep,2018-09-16 12:00:01,Ashes,diffuse2deep,33746796,9279570
COVIS-20180916T120218-diffuse2shallow,2018-09-16 12:02:18,Ashes,diffuse2shallow,32904918,12710138
COVIS-20180916T120346-diffuse1deep,2018-09-16 12:03:46,Ashes,diffuse1deep,33746827,9589852
COVIS-20180916T120618-diffuse1shallow,2018-09-16 12:06:18,Ashes,diffuse1shallow,33746881,12457031
COVIS-20180916T120746-diffuse3deep,2018-09-16 12:07:46,Ashes,diffuse3deep,33746844,9432704
COVIS-20180916T121025-diffuse3shallow,2018-09-16 12:10:25,Ashes,diffuse3shallow,33746834,12428534
COVIS-20180916T123002-imaging3,2018-09-16 12:30:02,Ashes,imaging3,1581020726,302552119
COVIS-20180916T130002-imaging1,2018-09-16 13:00:02,Ashes,imaging1,1581021302,331913154
COVIS-20180916T133002-imaging2,2018-09-16 13:30:02,Ashes,imaging2,1581021148,319267562
COVIS-20180916T150002-diffuse2deep,2018-09-16 15:00:02,Ashes,diffuse2deep,33746796,9405674
COVIS-20180916T150135-diffuse2shallow,2018-09-16 15:01:35,Ashes,diffuse2shallow,33746809,12964452
COVIS-20180916T150302-diffuse1deep,2018-09-16 15:03:02,Ashes,diffuse1deep,33746816,9575672
COVIS-20180916T150534-diffuse1shallow,2018-09-16 15:05:34,Ashes,diffuse1shallow,33747037,12631095
COVIS-20180916T150703-diffuse3deep,2018-09-16 15:07:03,Ashes,diffuse3deep,33746842,9380849
COVIS-20180916T150944-diffuse3shallow,2018-09-16 15:09:44,Ashes,diffuse3shallow,33746842,12523473
COVIS-20180916T153002-imaging3,2018-09-16 15:30:02,Ashes,imaging3,1581020765,325176870
COVIS-20180916T160002-imaging1,2018-09-16 16:00:02,Ashes,imaging1,1581021289,342176833
COVIS-20180916T163002-imaging2,2018-09-16 16:30:02,Ashes,imaging2,1581021150,329578810
COVIS-20180916T170002-doppler2,2018-09-16 17:00:02,Ashes,doppler2,7500813975,780622499
COVIS-20180916T180002-diffuse2deep,2018-09-16 18:00:02,Ashes,diffuse2deep,33746780,9415684
COVIS-20180916T180220-diffuse2shallow,2018-09-16 18:02:20,Ashes,diffuse2shallow,33746811,13035784
COVIS-20180916T180348-diffuse1deep,2018-09-16 18:03:48,Ashes,diffuse1deep,33746816,9556880
COVIS-20180916T180615-diffuse1shallow,2018-09-16 18:06:15,Ashes,diffuse1shallow,33747044,12662153
COVIS-20180916T180741-diffuse3deep,2018-09-16 18:07:41,Ashes,diffuse3deep,33746840,9472830
COVIS-20180916T181020-diffuse3shallow,2018-09-16 18:10:20,Ashes,diffuse3shallow,33746833,12397377
COVIS-20180916T183001-imaging3,2018-09-16 18:30:01,Ashes,imaging3,1581020729,307926133
COVIS-20180916T190001-imaging1,2018-09-16 19:00:01,Ashes,imaging1,1581021282,336429009
COVIS-20180916T193001-imaging2,2018-09-16 19:30:01,Ashes,imaging2,1581021166,328033565
COVIS-20180916T200001-doppler2,2018-09-16 20:00:01,Ashes,doppler2,7576614653,805691999
COVIS-20180916T210002-diffuse2deep,2018-09-16 21:00:02,Ashes,diffuse2deep,33746785,9493956
COVIS-20180916T210218-diffuse2shallow,2018-09-16 21:02:18,Ashes,diffuse2shallow,33746982,13056855
COVIS-20180916T210345-diffuse1deep,2018-09-16 21:03:45,Ashes,diffuse1deep,33746819,9516812
COVIS-20180916T210617-diffuse1shallow,2018-09-16 21:06:17,Ashes,diffuse1shallow,32904829,12369334
COVIS-20180916T210742-diffuse3deep,2018-09-16 21:07:42,Ashes,diffuse3deep,33746847,9359595
COVIS-20180916T211022-diffuse3shallow,2018-09-16 21:10:22,Ashes,diffuse3shallow,33746849,12349050
COVIS-20180916T213002-imaging3,2018-09-16 21:30:02,Ashes,imaging3,1581020714,312478967
COVIS-20180916T220002-imaging1,2018-09-16 22:00:02,Ashes,imaging1,1581021268,324821062
COVIS-20180916T223002-imaging2,2018-09-16 22:30:02,Ashes,imaging2,1581021138,326472064
COVIS-20180916T230002-doppler2,2018-09-16 23:00:02,Ashes,doppler2,7425013192,763521840
COVIS-20180917T000002-diffuse2deep,2018-09-17 00:00:02,Ashes,diffuse2deep,33746785,9344698
COVIS-20180917T000220-diffuse2shallow,2018-09-17 00:02:20,Ashes,diffuse2shallow,33746802,12999697
COVIS-20180917T000347-diffuse1deep,2018-09-17 00:03:47,Ashes,diffuse1deep,33746814,9472487
COVIS-20180917T000616-diffuse1shallow,2018-09-17 00:06:16,Ashes,diffuse1shallow,33746892,12487926
COVIS-20180917T000742-diffuse3deep,2018-09-17 00:07:42,Ashes,diffuse3deep,33746841,9342591
COVIS-20180917T001022-diffuse3shallow,2018-09-17 00:10:22,Ashes,diffuse3shallow,33746829,12301900
COVIS-20180917T003002-imaging3,2018-09-17 00:30:02,Ashes,imaging3,1581020714,304604184
COVIS-20180917T010002-imaging1,2018-09-17 01:00:02,Ashes,imaging1,1577413152,328003290
COVIS-20180917T013002-imaging2,2018-09-17 01:30:02,Ashes,imaging2,1581021147,318545076
COVIS-20180917T020002-doppler2,2018-09-17 02:00:02,Ashes,doppler2,7500813981,795209663
COVIS-20180917T030002-diffuse2deep,2018-09-17 03:00:02,Ashes,diffuse2deep,33746798,9213933
COVIS-20180917T030214-diffuse2shallow,2018-09-17 03:02:14,Ashes,diffuse2shallow,33746816,12898215
COVIS-20180917T030608-diffuse1shallow,2018-09-17 03:06:08,Ashes,diffuse1shallow,33746894,12477879
COVIS-20180917T030735-diffuse3deep,2018-09-17 03:07:35,Ashes,diffuse3deep,33746840,9298626
COVIS-20180917T031014-diffuse3shallow,2018-09-17 03:10:14,Ashes,diffuse3shallow,33746845,12368995
COVIS-20180917T033002-imaging3,2018-09-17 03:30:02,Ashes,imaging3,1581020739,309316235
COVIS-20180917T040002-imaging1,2018-09-17 04:00:02,Ashes,imaging1,1581021276,342126299
COVIS-20180917T043002-imaging2,2018-09-17 04:30:02,Ashes,imaging2,1581021156,330655906
COVIS-20180917T060002-diffuse2deep,2018-09-17 06:00:02,Ashes,diffuse2deep,33746787,9317374
COVIS-20180917T060134-diffuse2shallow,2018-09-17 06:01:34,Ashes,diffuse2shallow,33746801,13133181
COVIS-20180917T060301-diffuse1deep,2018-09-17 06:03:01,Ashes,diffuse1deep,33746800,9542873
COVIS-20180917T060532-diffuse1shallow,2018-09-17 06:05:32,Ashes,diffuse1shallow,33746874,12662205
COVIS-20180917T060657-diffuse3deep,2018-09-17 06:06:57,Ashes,diffuse3deep,33746843,9366364
COVIS-20180917T060937-diffuse3shallow,2018-09-17 06:09:37,Ashes,diffuse3shallow,33746825,12422358
COVIS-20180917T063002-imaging3,2018-09-17 06:30:02,Ashes,imaging3,1581020719,310480088
COVIS-20180917T070002-imaging1,2018-09-17 07:00:02,Ashes,imaging1,1581021258,338808764
COVIS-20180917T073002-imaging2,2018-09-17 07:30:02,Ashes,imaging2,1581021144,336497723
COVIS-20180917T080001-doppler2,2018-09-17 08:00:01,Ashes,doppler2,7425013196,777320217
COVIS-20180917T150002-diffuse2deep,2018-09-17 15:00:02,Ashes,diffuse2deep,33746788,9321873
COVIS-20180917T150214-diffuse2shallow,2018-09-17 15:02:14,Ashes,diffuse2shallow,33746809,13028102
COVIS-20180917T150342-diffuse1deep,2018-09-17 15:03:42,Ashes,diffuse1deep,33746822,9439658
COVIS-20180917T150614-diffuse1shallow,2018-09-17 15:06:14,Ashes,diffuse1shallow,33747212,12539585
COVIS-20180917T150736-diffuse3deep,2018-09-17 15:07:36,Ashes,diffuse3deep,33746849,9329878
COVIS-20180917T151015-diffuse3shallow,2018-09-17 15:10:15,Ashes,diffuse3shallow,33746836,12375177
COVIS-20180917T153002-imaging3,2018-09-17 15:30:02,Ashes,imaging3,1581020723,310422659
COVIS-20180917T160002-imaging1,2018-09-17 16:00:02,Ashes,imaging1,1581021286,331418312
COVIS-20180917T163002-imaging2,2018-09-17 16:30:02,Ashes,imaging2,1581021112,324744789
COVIS-20180917T170002-doppler2,2018-09-17 17:00:02,Ashes,doppler2,7576614733,770439939
COVIS-20180917T180001-diffuse2deep,2018-09-17 18:00:01,Ashes,diffuse2deep,33746775,9284753
COVIS-20180917T180218-diffuse2shallow,2018-09-17 18:02:18,Ashes,diffuse2shallow,33746794,13019042
COVIS-20180917T180618-diffuse1shallow,2018-09-17 18:06:18,Ashes,diffuse1shallow,32904832,12302784
COVIS-20180917T180747-diffuse3deep,2018-09-17 18:07:47,Ashes,diffuse3deep,33746843,9348688
COVIS-20180917T181028-diffuse3shallow,2018-09-17 18:10:28,Ashes,diffuse3shallow,33746849,12273184
COVIS-20180917T183001-imaging3,2018-09-17 18:30:01,Ashes,imaging3,1581020734,295901681
COVIS-20180917T190001-imaging1,2018-09-17 19:00:01,Ashes,imaging1,1581021290,330378553
COVIS-20180917T193001-imaging2,2018-09-17 19:30:01,Ashes,imaging2,1581021160,317946389
COVIS-20180917T200001-doppler2,2018-09-17 20:00:01,Ashes,doppler2,7500813995,766735037
COVIS-20180917T210002-diffuse2deep,2018-09-17 21:00:02,Ashes,diffuse2deep,33746800,9378194
COVIS-20180917T210220-diffuse2shallow,2018-09-17 21:02:20,Ashes,diffuse2shallow,32904747,12770333
COVIS-20180917T210347-diffuse1deep,2018-09-17 21:03:47,Ashes,diffuse1deep,33746815,9566811
COVIS-20180917T210619-diffuse1shallow,2018-09-17 21:06:19,Ashes,diffuse1shallow,33746891,12660969
COVIS-20180917T210743-diffuse3deep,2018-09-17 21:07:43,Ashes,diffuse3deep,33746995,9409487
COVIS-20180917T211022-diffuse3shallow,2018-09-17 21:10:22,Ashes,diffuse3shallow,33746843,12501076
COVIS-20180917T213002-imaging3,2018-09-17 21:30:02,Ashes,imaging3,1581020723,317791308
COVIS-20180917T220002-imaging1,2018-09-17 22:00:02,Ashes,imaging1,1581021289,335780887
COVIS-20180917T223002-imaging2,2018-09-17 22:30:02,Ashes,imaging2,1581021136,329713815
COVIS-20180917T230002-doppler2,2018-09-17 23:00:02,Ashes,doppler2,7652415427,791593590
COVIS-20180918T000002-diffuse2deep,2018-09-18 00:00:02,Ashes,diffuse2deep,33746797,9273767
COVIS-20180918T000217-diffuse2shallow,2018-09-18 00:02:17,Ashes,diffuse2shallow,33746801,12962289
COVIS-20180918T000615-diffuse1shallow,2018-09-18 00:06:15,Ashes,diffuse1shallow,33746885,12525792
COVIS-20180918T000741-diffuse3deep,2018-09-18 00:07:41,Ashes,diffuse3deep,33746840,9373565
COVIS-20180918T001020-diffuse3shallow,2018-09-18 00:10:20,Ashes,diffuse3shallow,33746832,12345410
COVIS-20180918T003002-imaging3,2018-09-18 00:30:02,Ashes,imaging3,1581020706,299961824
COVIS-20180918T010002-imaging1,2018-09-18 01:00:02,Ashes,imaging1,1581021274,328873764
COVIS-20180918T013002-imaging2,2018-09-18 01:30:02,Ashes,imaging2,1581021137,321950141
COVIS-20180918T020002-doppler2,2018-09-18 02:00:02,Ashes,doppler2,7197610903,742023720
COVIS-20180918T030002-diffuse2deep,2018-09-18 03:00:02,Ashes,diffuse2deep,33746796,9353562
COVIS-20180918T030221-diffuse2shallow,2018-09-18 03:02:21,Ashes,diffuse2shallow,33746802,12874186
COVIS-20180918T030342-diffuse1deep,2018-09-18 03:03:42,Ashes,diffuse1deep,33746832,9550171
COVIS-20180918T030609-diffuse1shallow,2018-09-18 03:06:09,Ashes,diffuse1shallow,33746886,12348643
COVIS-20180918T030732-diffuse3deep,2018-09-18 03:07:32,Ashes,diffuse3deep,33746836,9314571
COVIS-20180918T031008-diffuse3shallow,2018-09-18 03:10:08,Ashes,diffuse3shallow,33747008,12390549
COVIS-20180918T033002-imaging3,2018-09-18 03:30:02,Ashes,imaging3,1581020753,305361534
COVIS-20180918T040002-imaging1,2018-09-18 04:00:02,Ashes,imaging1,1580987969,289753445
COVIS-20180918T043002-imaging2,2018-09-18 04:30:02,Ashes,imaging2,1581021127,300228547
COVIS-20180918T050001-doppler2,2018-09-18 05:00:01,Ashes,doppler2,7428216466,668938403
COVIS-20180918T060001-diffuse2deep,2018-09-18 06:00:01,Ashes,diffuse2deep,33746787,9259188
COVIS-20180918T060218-diffuse2shallow,2018-09-18 06:02:18,Ashes,diffuse2shallow,33746793,12927363
COVIS-20180918T060345-diffuse1deep,2018-09-18 06:03:45,Ashes,diffuse1deep,33746818,9454119
COVIS-20180918T060613-diffuse1shallow,2018-09-18 06:06:13,Ashes,diffuse1shallow,33746891,12511198
COVIS-20180918T060742-diffuse3deep,2018-09-18 06:07:42,Ashes,diffuse3deep,32904942,9035157
COVIS-20180918T061022-diffuse3shallow,2018-09-18 06:10:22,Ashes,diffuse3shallow,33746835,12435299
COVIS-20180918T063002-imaging3,2018-09-18 06:30:02,Ashes,imaging3,1581020733,299970645
COVIS-20180918T070002-imaging1,2018-09-18 07:00:02,Ashes,imaging1,1581021287,334000700
COVIS-20180918T073002-imaging2,2018-09-18 07:30:02,Ashes,imaging2,1581021158,323567216
COVIS-20180918T080002-doppler2,2018-09-18 08:00:02,Ashes,doppler2,7425013197,793223373
COVIS-20180918T090002-diffuse2deep,2018-09-18 09:00:02,Ashes,diffuse2deep,33746788,9322935
COVIS-20180918T090218-diffuse2shallow,2018-09-18 09:02:18,Ashes,diffuse2shallow,33746801,12957076
COVIS-20180918T090346-diffuse1deep,2018-09-18 09:03:46,Ashes,diffuse1deep,33746814,9850443
COVIS-20180918T090619-diffuse1shallow,2018-09-18 09:06:19,Ashes,diffuse1shallow,33746884,12866310
COVIS-20180918T090746-diffuse3deep,2018-09-18 09:07:46,Ashes,diffuse3deep,33746834,9611679
COVIS-20180918T091025-diffuse3shallow,2018-09-18 09:10:25,Ashes,diffuse3shallow,33746848,12699785
COVIS-20180918T093002-imaging3,2018-09-18 09:30:02,Ashes,imaging3,1581020739,306613944
COVIS-20180918T100002-imaging1,2018-09-18 10:00:02,Ashes,imaging1,1581021290,333830955
COVIS-20180918T103002-imaging2,2018-09-18 10:30:02,Ashes,imaging2,1581021148,321186589
COVIS-20180918T110002-doppler2,2018-09-18 11:00:02,Ashes,doppler2,7576614660,766305725
COVIS-20180918T120002-diffuse2deep,2018-09-18 12:00:02,Ashes,diffuse2deep,33746785,9188926
COVIS-20180918T120221-diffuse2shallow,2018-09-18 12:02:21,Ashes,diffuse2shallow,33746788,12904093
COVIS-20180918T120347-diffuse1deep,2018-09-18 12:03:47,Ashes,diffuse1deep,33746817,9514314
COVIS-20180918T120619-diffuse1shallow,2018-09-18 12:06:19,Ashes,diffuse1shallow,32905014,12101987
COVIS-20180918T120746-diffuse3deep,2018-09-18 12:07:46,Ashes,diffuse3deep,33746836,9349352
COVIS-20180918T121025-diffuse3shallow,2018-09-18 12:10:25,Ashes,diffuse3shallow,33746850,12320863
